company,review_date,rating,clean_text,sentiment
Roche,2024-01-07,4.0,good company. good company but low salary in bavaria penzberg. site location in a rural conservative region with very high living costs but also beautiful landscape. commuting to munich is possible by shuttle bus.,positive
Roche,2024-01-08,4.0,"good people, good work. great place to work if your actually an employee not under contract ( contract gets no paid holidays or any benefits ) pay was okay, on the low side as a contractor",positive
Roche,2024-01-09,5.0,decent workplace. roche dia cpt is a really good place to gain experience and the salary comes with excellent benefits. room to grow and expand with potential international opportunities,positive
Roche,2024-01-10,5.0,fulfilling and exciting job. continuous improvement of processes. managers and employees collaborate to find solutions to sop. what is the best part of working at the company? first class corp. best experience ever. what is the most stressful part about working at the company? when you love your job. stress is not part of the equation. good managers ensure that all processes have minimal and bearable stress what is the work environment and culture like at the company? awesome. creativity and easily accessible data make this job easy. what is a typical day like for you at the company? problem solving. walking employee thru hr processes.,positive
Roche,2024-01-11,5.0,"great place to work. great manager and experienced team of msls mean industry leading experience. sadly after a reshuffle and everyone being offered voluntary redundancy all the experienced team members ( including me ) left. not sure of structure now, but was a great place to work for 17 years.",positive
Roche,2024-01-13,1.0,"disorganized, ineffective leadership. workload is overall pretty comfortable and when it isn ' t accommodations are sometimes made. main issue is the increasing restrictions on our day - to - day from management, justifying it with "" because we can "". many of our processes refer to the supervisor for the final decision for paperwork or production, but they don ' t know the correct procedure themselves, prolonging the issue.",negative
Roche,2024-01-15,5.0,"excellent work and employees. great environment, positive management and benefits. company and employees are focused on helping patients and doing high quality work. highly recomment.",positive
Roche,2024-01-15,5.0,"good working culture and response. what is the best part of working at the company? good interpersonal skills can learn what is the most stressful part about working at the company? non stressful working in this company what is the work environment and culture like at the company? good working culture, communication what is a typical day like for you at the company? everyday good day, to work in this company",positive
Roche,2024-01-17,5.0,"lovely place to work, salary a bit low. subsidised food. great place to work. lots of opportunities. multinational company. friendly people lots of benefits. flexible working hours hybrid environment apart from covid 19",positive
Roche,2024-01-17,4.0,contractor. roche likes to hire contractors before making them fte. the people are nice to work with and they seem to genuinely believe in the company and the work they are doing.,positive
Roche,2024-01-17,4.0,"worked with some great people. the people i worked with kept me working in the lab longer than i should have. by staying so long, i was able to transition out of the lab and into another role that allowed me to renew my interest in working at roche.",positive
Roche,2024-01-17,3.0,"a decent employer outside of the chicago region. my point of view is from a field service home office employee. the company as a hole big picture takes better care of the field than most. the chicago region milwaukee area has a difficult high dollar customer that local roche management will make it look like they have your back with but when push comes to shove will set you up for failure to save their bonus. i worked with roche all over the us and had great experiences, just not in milwaukee!!!",neutral
Roche,2024-01-25,4.0,"great workplace. people are very understanding, highly collaborative environment. great work life balance. roche has a great culture of learning and growing and not being afraid of failing.",positive
Roche,2024-01-29,3.0,"company means well, but poor middle management. company is vast, so it really depends on where you go. on the pharma side, people management and salaries are better. on the diagnostics side, you need to pick your manager well.",neutral
Roche,2024-01-30,5.0,"great place to work and advance. roche diagnostics is a hardworking medical company. in the clinical diagnostics group, the field engineers are hard working and constantly challenged. there is room for growth and advancement.",positive
Roche,2024-02-06,1.0,culture ok but upper management doesn ' t care the lower tiers ' roles. its sad to see such great company have weak and extremely bad management. weak hr and despite all could be avenue for staff to voice up does not work. global just simply leave it to region to resolve. region will just cover up. staff who are make redundant realised after departure most of job junction got passed around the office. when current staff protest the job scope was considered for outsourcing. its seems no evaluation was done and its not due to losses. some staff gets away with rude behaviours and creates very toxic environment.,negative
Roche,2024-02-12,4.0,was given tools to be successful. what is the best part of working at the company? professional culture. good wages and benefits. excellent physical work environment. attention to ergonomics. what is the most stressful part about working at the company? good performance does not necessarily secure your job. managers have favourites. what is the work environment and culture like at the company? professional and supportive work culture. what is a typical day like for you at the company? job description duties were followed. training was excellent.,positive
Roche,2024-02-15,1.0,"doesn t respect personal disability. terrible management that leaves early everyday and doesn t respect personal disabilities. new hires are told they are entering a diverse workplace, but any kind of neurodivergence is shunned and ostracized. i was fired and told not everyone can grasp the material even though i had only been training for 2 weeks and told them i learn differently. i was also unable to make an appointment with my former supervisor as all contact was through a temp agency with even poorer management and people working for them.",negative
Roche,2024-02-17,5.0,"great place to work. great place to work. good pay and great benefits. they really take care of their employees and families. have a lot of amenities on site also like cafeterias, banking, gym, etc.",positive
Roche,2024-02-18,5.0,grow depth and breadth. great collaboration between teams. multiple opportunities for advancement between business units. great opportunities to learn and grow across multiple disciplines.,positive
Roche,2024-02-21,2.0,potential. poor leadership - complex processes - lots of potential in the technology but lack of resources to support or implement - might not be able to keep up with the competitive landscape unless changes are made to front - line us sales leadership,negative
Roche,2024-02-21,5.0,great environment. facility has chef with great priced food and tasted amazing. nothing. great culture. loved my job. manager was great ; colleagues were great. felt like a work family. loved going to work everyday. i felt like i belonged and the work was not hard to grasp.,positive
Roche,2024-02-26,5.0,great place to work. great place to work. managers truly care about your well being and utilization. many opportunities for growth and career advancement. extremely amazing benefits too.,positive
Roche,2024-02-27,5.0,"one of the greats. best company to work for with regards to culture, advancement, pay, benefits, and esprit de corps. my location was closed but i still keep in touch with former colleagues.",positive
Roche,2024-03-07,5.0,great place to work. what is the best part of working at the company? opportunities for growth and exposure with the swiss and german colleagues. they were great team what is the most stressful part about working at the company? when we had to change reporting lines to south africa what is the work environment and culture like at the company? great with the swiss and german team what is a typical day like for you at the company? it was heavily loaded but i had flexible working hours engaging customers and internal teams in resolving issues.,positive
Roche,2024-03-14,2.0,it ' s okay. pay is not competitive. easy job. a great place for those who just want to retire. good people. lots of politics everything is pretty set and stone no room for innovative thought.,negative
Roche,2024-04-04,4.0,"good benefits, life / work balance could improve. it is a good company but the workload can be demanding, it does provide good benefits. however, i think the onboarding process could use some improvements.",positive
Roche,2024-04-12,2.0,"decent benefits poor leadership. expect to be overworked because work - life balance is basically nonexistent and they will take advantage of you, toxic culture, bullying, manipulating and belittling behavior from leadership, hire / promote the wrong people, difficult internal processes.",negative
Roche,2024-04-17,5.0,great. great experience! really appreciate the feedback and advice on how to make the best of your experience and how to improve your business and experience in the long run,positive
Roche,2024-04-20,4.0,"it is a good workplace with excellent pay and benefits once you are hired full time. what is the best part of working at the company? the work is not physically hard and the pay / benefits are really good once you are hired full time. what is the most stressful part about working at the company? the training is not the best, but you can figure it out. temp to hire is stressful as it can take a long time for some to get hired full time. attendance is key as well as volunteering for overtime. what is the work environment and culture like at the company? it varies greatly by what area you work in. some rooms are very professional, others are more laid back. the culture is over - all good. what is a typical day like for you at the company? clock in by 6 : 25, morning meeting, check emails, on floor by 6 : 45, continuously load machine with product, make sure it continues to run, fix any issues that may come up with machine. you get one 15 minute break, 45 minute lunch.",positive
Roche,2024-04-22,5.0,"productive and fun workplace. as an intern i was given challenging projects and constantly supported by my direct supervisor and team manager. the team environment was super friendly with morning hustles every day in covid time. furthermore, the intern community made it a place where you easily made friends and an overall positive environment.",positive
Roche,2024-05-07,4.0,"productive and fun place. great culture, great benefits, best work life balance. and great benefit package. people are nice and offer help and guidance. learning and growth opportunities are present",positive
Roche,2024-05-17,3.0,"wfh 4days a weeks. the working environment is good, many activities however the work load is high with limited manpower lengthy work process, go through different party.",neutral
Roche,2024-05-22,4.0,developing communication and skills. having new challenge and learning every day because of troubleshooting. great monthly or annually gathering - the hardest part is solving customer problems,positive
Roche,2024-05-22,5.0,"amazing place to work! fantastic work life balance, and enjoyable place to work. people are very nice, and are supportive of career development and are always willing to answer questions.",positive
Roche,2024-05-28,5.0,"great company, digital projects lack direction. overall roche takes grear care of their people. lots of training opportunities internally and externally. the company policy is to pay slightly above mid - market. lots of interesting sw work but the direction in roche information solutions lacks clarity and changes too often.",positive
Roche,2024-05-31,5.0,experience gained. great company to work for get ready to work full time from home. many curve balls get thrown your way so get ready to work under pressure and it pats very well,positive
Roche,2024-06-01,5.0,"collaborative and supportive. a wonderful, dynamic and employee friendly company. great work life balance and collaborative work place. employees are highly respected. ingenuity and creativity are encouraged, and all round benefits are good. very good work environment.",positive
Roche,2024-06-06,4.0,good workplace. good work life balance good co workers may have early calls due to the global workforce distributions but depends on the teams they will respect the timezone and try to find the sweet spot,positive
Roche,2024-06-20,4.0,contract work. they use a lot of contractors to do the work. can take a year to two years if you get hired in. work gets very repetitive but it s easy once you get the hang of it,positive
Roche,2024-06-28,2.0,"review. probably would not work there again, corporate culture was cutthroat. international colleagues were challenging to work with at times but some valuable experience gained.",negative
Roche,2024-07-13,4.0,great culture and benefits. growth mindset culture ; very collaborative ; outstanding benefits. employees are very bright and talented. remote work seems to be falling out of favor.,positive
Roche,2024-07-16,5.0,productive. not far to travel. long hrs. hardworking members of staff who go all out to help there service users to make there home a happier place to live. the management are always there for support and there if you need to talk. the most enjoyable part of my job was getting to know the service users and every member of staff who are all so lovely.,positive
Roche,2024-07-22,3.0,"good place to work for experience, management has favoritism. free coffee, tea. no room for advancement, too much physical work. perks every other month, free giveaway, free lunch or breakfast sometimes, no room for advancement, too much physical work, management strict especially for contingent workers",neutral
Roche,2024-07-24,4.0,"professional with a bit a fun. what is the best part of working at the company? roche provided benefits were above average. and most of the people i have worked with have been professional and good natured what is the most stressful part about working at the company? my team was often understaffed and expected to where many hats. what is the work environment and culture like at the company? that depends on the manager, out of the last five i had 4 were great. what is a typical day like for you at the company? emails, meetings, and telephone calls",positive
Roche,2024-07-24,5.0,"productive and fun workplace. it has a great working culture, and an amazing team. the days are long but i enjoyed spending time with the team members and making jokes when the days get repetitive.",positive
Roche,2024-07-31,5.0,"rewarding experience at roche. i had a rewarding experience at roche. the company ' s value, its mission, focus on growth and the culture of this company. it ' s a pity that i never had a permanent role after having spent 2 years over there. people are so nice and help you anytime. that ' s a family company compared with other where you are just a number.",positive
Roche,2024-08-16,5.0,companies is good to work. some times you have to deal with people who don ' t learned to be patient sometimes take a while to resolve issues management they respect every culture the hardest part of the job is take time to be noticed when you have no ties with someone the most enjoyable part of the job is lunch,positive
Roche,2024-08-18,3.0,okay. depending on the stage of your career it can be good or there might be a bit better alternative. speed of internal processes could be revisited. people are nice.,neutral
Roche,2024-08-20,1.0,"high turnover position. cheap lunches. high stress, apathetic management. what is the best part of working at the company? cheap cafeteria food and annual parties. what is the most stressful part about working at the company? there is no room for human error. what is the work environment and culture like at the company? they preach employee well - being but do not take into consideration the employee ' s true mental well - being. what is a typical day like for you at the company? it can vary depending on who you work under.",negative
Roche,2024-08-23,3.0,"overalll great company. very supportive environment, great flexible / remote working attitudes. some uncertainty at times but is made up by excellent staff support. 10 / 10 would recommend.",neutral
Roche,2024-08-28,5.0,productive and fun but over all enjoyed working with all my team mates. what is the best part of working at the company? i really enjoyed the hours and the work itself. people were nice. what is the most stressful part about working at the company? nothing for me. they were very understanding as to what they needed me to do on assignment. what is the work environment and culture like at the company? i found it to be calm and quiet. so many cultures but all good experience. what is a typical day like for you at the company? go in turn on the machines get them going with the schedule assignment. it was a waiting game but was able to multitask and get other assignments done.,positive
Roche,2024-09-03,5.0,"a workplace with many learning opportunities. this workplace fosters a dynamic learning environment, offering numerous opportunities for professional and personal growth. employees are encouraged to continuously develop their skills through various training programs, mentorship, and hands - on experience. the company supports a culture of curiosity and innovation, ensuring that team members can expand their knowledge and advance their careers in a supportive and engaging setting.",positive
Roche,2024-09-09,3.0,"avoid. mesntslly draining place, if you are looking for a place to learn sales this is not it, management l es to employes to clients and then they expect you to do the same",neutral
Roche,2024-09-10,5.0,"very satisfying with great opportunity to learn and have fun simultaneously. what is the best part of working at the company? culture, patient centric approach, learning and development and pipeline what is the most stressful part about working at the company? it was a very pleasant journey so nothing what is the work environment and culture like at the company? open, tolerant and inclusive where employees feel safe to express their opinions and challenge each others with out any adverse consequence what is a typical day like for you at the company? fun and learning combined and knowing whatever we do will have an impact on the society",positive
Roche,2024-09-10,1.0,nasty people in a nasty company. nice courtyard. nasty people. no help whatsoever. they just let you rot in your cubicle. everyone is nasty and they don ' t help you at all. they ignore your requests for help. no advancement. if you are not swiss or german you dont stand a chance at roche.,negative
Roche,2024-09-14,4.0,good overall. very large organisation - getting things done takes time due to inefficient decision making process - frequent restructuring quality of people is amazing - at the forefront of science - human oriented - sustainable approach to business,positive
Roche,2024-09-16,4.0,"not so bad. good company, employee centric in general but too much transformations across various functions at the same time. c & b is so so but work environment is supportive.",positive
Roche,2024-09-17,1.0,"unprofessionalism. really was a waste of time, extremely unprofessional staff, trainers didn t know where to be and what to do with individuals, don t recommend working there",negative
Roche,2024-09-25,3.0,used to be a great company. great coworkers! management no longer cares about their employee wellbeing. they used to be an outstanding place to work. now they are just another company. the turnover there has drastically increased as proof of this.,neutral
Roche,2024-09-25,4.0,"great place to work! benefits, diversity. constant change and reorganization. fast paced, lots of meetings and constant change. while the focus is on improving the life of patients, oftentimes the constant reorgs cause much tension and change. many work long work hours and there is a lot of burnout.",positive
Roche,2024-09-26,4.0,"nice work environment, humorless managers. great cafeteria with good food prepared by chefs on site. beautiful campus, excellent parking. security is friendly and knowledgeable. but upper management takes itself too seriously ; they should chill a bit and learn to smile every so often. some sensitivity training courses from hr wouldn ' t hurt either.",positive
Roche,2024-09-29,5.0,"excellent company. great place to work. i couldn t be more proud! the management is supportive, the leadership is sound and the benefits are top tier. i plan to stick around long term and hope to retire from them one day.",positive
Roche,2024-10-05,3.0,"professional environment, lacks good leadership. there are a lot of opportunities to cross - train. whether you will get to use them will be up to your manager. my department lacked a true leader other than my direct supervisor, but he didn ' t have much say in our daily operations.",neutral
Roche,2024-10-08,4.0,"reliable employer. great team spirit, life work balance, nice and modern office few opportunities to grow. salary could have been higher. promoting based upon experience.....",positive
Roche,2024-10-17,4.0,good people but high turnovers. good people and culture. flexi benefit and social events is well supported but workload is too heavy with lots of projects on going without testing properly beforehand. many seniors have left the firm,positive
Roche,2024-10-18,5.0,"a really good place to work especially for an intern. a great place to work, especially as an intern, is one that offers a positive environment and supportive teammates. the atmosphere is welcoming, and everyone is approachable, making it easy to ask questions and learn from more experienced colleagues. the work is challenging yet manageable, and there s always guidance when needed. as an intern, it ' s important to feel valued, and this place ensures that through recognition of efforts and open communication. additionally, the learning opportunities are abundant, from hands - on tasks to insightful feedback. the team is collaborative, fostering a culture of growth and development. moreover, the company provides the right tools and resources to succeed, making every day productive and engaging. overall, it s a fantastic place for interns to start their careers, build meaningful connections, and gain valuable experience in a supportive and growth - oriented environment. it s not just about work ; it s about personal and professional development.",positive
Roche,2024-10-22,1.0,"clean and temperature - controlled environment. overtime is not allowed. leadership changed over recent years and the culture, morale and overall care for employees has declined. they treat employees unfairly and constantly decrease benefits, values and amenities.",negative
Roche,2024-10-23,4.0,too many managers value networking more than the technical competence of their direct reports. the promotion system seems defected. what is the best part of working at the company? great company but quality of the managers vary. what is the most stressful part about working at the company? managers focus on their own developments more than develop their reports as too many initiatives unnecessary set up. what is the work environment and culture like at the company? good work life balance but many managers are not from the same steam of similar or related jobs without knowledge of the contents of what their direct reports work on. what is a typical day like for you at the company? too many meetings than necessary,positive
Roche,2024-10-29,5.0,"first job in biotech. meaniful work that makes my day go fast. none that i can think of. this is my first role in biotech, and i m really enjoying it! everyone here is so nice and professional, and there s a lot to learn and room to grow. i love that this job combines my passion for tech with the chance to help people improve their health",positive
Roche,2024-10-29,5.0,"amazing company and incredible people! fun swag, holiday parties, summer fridays. toxic micromanagement in certain departments. poseida is an incredible company with amazing benefits and a reasonable work / life balance. the cross - functional teams are very good and there ' s lot of good people here one can learn from and grow. the people planning committee organizes lots of events that bring participation and camaraderie between the employees. overall culture is very good and there are some very good departments that make my job very fruitful ( regulatory, quality, biomarkers, clinical, hr to name a few ). ever year the company has summer fridays off ( every other week ) between memorial day and labor day - this helps the teams reset and come back refreshed after a 3 - day weekend. job advancement opportunities are limited within certain departments ( specifically process development ) and might be reflective of the leadership. the management ( senior leadership ) could be better at recognizing the junior staff and remain cognizant of that aspect.",positive
Roche,2024-10-29,5.0,"very energetic work environment with fabulous team culture and collaboration. great benefits, summer friday ' s, fabulous team culture / collaboration, great location. people encouraged to work in office vs remote as much as possible ( excluding illness ). i chose poseida on the promise of a highly collaborative, synergistic, and fun environment, and that is exactly what i have experienced. from my perspective, hiring is done very carefully to balance skill set with team culture and fit. they treat employees very well, even providing "" summer friday ' s "" which is every other friday as a paid day off between memorial day and labor day. poseida has a very diverse platform toolkit that is employed across the immuno - oncology and genetic medicines programs, which makes it feel more stable than less diverse biotech companies.",positive
Roche,2024-10-29,5.0,"outstanding organization, amazing culture with vision, passion and purpose. wonderful people, culture, knowledge and flexibility. finite resources slow the desired pace. overall top company to work for as demonstrated by two 2024 national survey awards. ( most loved workplace and best places to work ) the company has large committed partners and is making solid progress in both its cell and gene programs. most challenges stem from growth and will be overcome with additional resources and time.",positive
Roche,2024-10-29,5.0,"overall positive work experience. long hours dependent on manufacturing schedule. poseida is a very fast paced and collaborative environment. communication is pretty thorough between operations management and the manufacturing team. at all levels there is opportunity to expand your skillset. poseida has put a big emphasis on career development and seems to strive to grow their people. company wise, the pay and benefits are good. the leadership team tends to go above and beyond in their efforts for employee well being and mental health whenever possible.",positive
Roche,2024-10-30,5.0,"meaningful work with an incredible culture. great culture, good benefits, meaningful work. early phase manufacturing brings some difficult challenges. in my 4 + years with poseida i have had the privilege of working with some very passionate and driven people. the work we do in the fight against cancer is meaningful. people here take the time to listen and partner for the best possible outcome with our patients ' safety at the forefront of all we do. knowing our work makes a difference is the most enjoyable and rewarding benefit. we do have our challenges, as you would anywhere, but we always find a way to pull together and get the work done. again, this is simply due to the our passion for the work and the ultimate benefit to our patients.",positive
Roche,2024-10-30,5.0,"fast paced and meaningful impact. real patient impact, collaboration, culture, growth opportunities, competitive compensation, summer fridays. some unrealistic plans. i started at poseida right out of college and, to be honest, thought that this would be a stepping stone for me to get experience and move on to another company - that was almost a decade ago. there have been a lot of changes within poseida during this time, but three things have always been true : 1 ) we have great technology, 2 ) we have great people, and 3 ) we care about patients. i think poseida does great at providing opportunities for employees to grow into areas that they ' re interested in, even if it ' s not part of their day - to - day obligations, and there are so many people that are excited to share their knowledge. as with any place, there are challenges though, and i think poseida sometimes struggles with wanting to move so fast to get new and exciting therapies to patients in need, that employees have to scramble to meet ambitious timelines. with that being said, it has always been worth it when you see clinical data showing that the therapy you helped bring to the clinic is now giving people time back that they didn ' t have before.",positive
Roche,2024-11-03,5.0,workplace. lovely culture with well organized and good minded people. encourged the individual improvement and the company supports its employee with fancy events and keep their motivation.,positive
Roche,2024-11-04,3.0,solid company with slow processes and management. the company is huge and the tasks from the technical perspective really interesting. sadly no resources are invested in the operation and management has a serious problem in translating desires to coordinated action. people are nice and humain.,neutral
Roche,2024-11-04,4.0,lots of learning. learned a lot in terms of technical and non technical skills. was fun to work. got interesting projects but most of the stakeholders prefer excel over advanced tools like powerbi and tableau. fast paced work and good early growth if you perform well. salary is above average.,positive
Roche,2024-11-20,5.0,"one of the best company to be work with. the best ever company i had ever joined. as per how they treat their patients with great care and kindness, that is how they treat their workers too! great team and cheerful tl.",positive
Roche,2024-11-27,5.0,"work life balance and opportunity to learn. roche malaysia offers a dynamic workplace for professionals passionate about advancing healthcare. as a leading global pharmaceutical and diagnostics company, roche fosters an innovative and patient - focused culture, making it an inspiring environment for those who want to make a meaningful impact. employees frequently praise roche malaysia for its emphasis on career growth and personal development. the company provides access to learning opportunities, training programs, and global exposure, enabling employees to enhance their skills and advance their careers. the inclusive and collaborative culture encourages open communication, teamwork, and diversity, creating a supportive environment for employees at all levels. roche malaysia is also recognized for its competitive compensation packages and employee benefits, including flexible work arrangements and wellness programs, which contribute to a healthy work - life balance. additionally, the company places a strong emphasis on corporate social responsibility, engaging in community outreach programs that align with its mission to improve lives. while roche malaysia offers numerous advantages, the fast - paced environment and high expectations may not suit everyone. however, for those who thrive in challenging and purpose - driven settings, roche malaysia provides a rewarding and fulfilling career opportunity. it s a workplace that truly embodies the values of innovation, excellence, and care.",positive
Roche,2024-12-01,5.0,"good company to work for. overall, roche is a great company to work for. the pay and benefits are excellent for this position. the only downside is the work load. good management and co - workers",positive
Roche,2024-12-04,3.0,"plenty of opportunities but cutthroat culture. pros : if you are full - time the benefits are great. there are many opportunities to be rewarded financially and professionally for going above and beyond. the pto policies are also fantastic and are very accommodating for people with families or medical needs. growth within the company requires a bit of networking and social tact, but the options for other opportunities are always there. cons : the departments i have worked in have been very cutthroat and competitive. everyone is trying to get ahead and be the one who changes the game, even if it is at the expense of their teammates. it can get hostile, but if you ' re good at keeping to yourself and minding your own business you ' ll mostly stay out of it. i ' d say it ' s typical office competitiveness with a little more heat. they ' ve also been making a lot of changes to employment and pay structure recently, so i wouldn ' t be surprised if negatively impactful changes were to come.",neutral
Roche,2024-12-13,1.0,"people were treated as numbers rather than valuable team members. a disappointing experience working at roche - ris. because their poor handling of people management, particularly during layoffs. the process was not transparent, communication about why you are not matched was vague, and employees were left feeling undervalued and blindsided. relocation and same function internal opportunities are low chance to get hired. many talented individuals were let go with little regard for their contributions or the morale of those who remained. it was clear that people were treated as numbers rather than valuable team members. for a company that claims to prioritize its culture and employees, their actions reflected otherwise. better leadership, empathy, and clear communication are needed to foster trust and retain talent.",negative
Roche,2024-12-15,4.0,"good job for 2 years, got worse. budget this, staffing that. at some point a company has to face the facts that no amount of training and good vibes can compensate for understaffing. unfortunately had to quit.",positive
Roche,2024-12-16,5.0,"amazing global work culture. remote, flexible schedules. little face - to - face interaction. love that the global setup of the company is not a hindrance to collaboration and accomplishing major projects with cohorts around the world. there are times though where the common work goal of a chapter does not seem cohesive.",positive
Roche,2024-12-19,2.0,"just okay. decent benefits and vacation time. culture and recognition are lacking. most times, you are worked to the bones for nothing. coworkers can be rude to others and disrespectful towards managers.",negative
Roche,2024-12-21,5.0,my experience was good i learned more nothing to regret i just miss the staff the was really great staff. what is the best part of working at the company? the staff of supervisors respectfull and really patient with team member the manager is really work with team members to make sure everyone ok and any issues with the work responsibilities it s a very good place to work. what is the most stressful part about working at the company? for me was no stress from there. i was injoy my job. what is the work environment and culture like at the company? work environment was ok clean place not hard to do at all. what is a typical day like for you at the company? the typical day was ok just stay busy and enjoy my job responsibilities,positive
Roche,2025-01-03,4.0,awesome growth opportunity. this role with roche has been very fulfilling so far. the field support technician role as a part of the roche support network has offered me so much insight into how medical devices are maintained. from day one the management team has set clear expectations and communicated all relevant information in an easy to understand way.,positive
Roche,2025-01-04,5.0,"good experience. what is the best part of working at the company? diagnostic part i worked in sales, marketing and customer support what is the most stressful part about working at the company? sales and customer support achieved project like implementing blood bank, and sequencing what is the work environment and culture like at the company? friendly good academic learning, leadership what is a typical day like for you at the company? company communications company learns",positive
Roche,2025-01-09,4.0,"good company but too woke. good company : good salary and amazing benefits. ever - changing undisciplined strategy and bureaucracy get in the way of making meaningful progress and real business value. but otherwise not too annoying. was there for almost 2 decades. too woke. they should spend dei funds on actually producing value for shareholders, not trying to culturally indoctrinate their employees.",positive
Roche,2025-01-15,2.0,"not worth it. keep in mind you are going to be a contractor since they will not open any full - time positions until another person leaves the company, they do not care about how you work or how much you know if they want to give a full - time position to someone who has no experience but did ' ' better ' ' in the interview or gets along with a supervisor, they ' ll get it before you. i ' ve seen a lot of people that leave after they ' re 3 y / o contract expires and then come back because roche will not give them the permanent position. don ' t even waste your time, working with tailored management is a nightmare and they pay is not even good",negative
Roche,2025-01-18,4.0,fun but slow. i love working there the people are great and the vibes are fairly good. but work feels meaningless sometimes and slow. i feel like there s a lot of inefficiencies,positive
Roche,2025-01-22,5.0,"great place to work. people, culture, location, flexibility. none. great place to work! the work culture is a family environment where colleagues look out for the other person ensuring goals are achieved and delivered on time. the site management team is always looking to ensure the work environment and achievement of corporate goals are aligned and delivered on time and within budget. daily work includes managing technical environments and ensuring alignment with global standards. the most enjoyable part of working at this site, are the colleagues.",positive
Roche,2025-01-29,5.0,"great place to work. great place to work, highly recommend the company. no cons to mention. workplace culture is fantastic. achievements and successes are celebrated and acknowledged. flexible and industry - equivalent place to contribute to.",positive
Roche,2025-02-11,4.0,"very good company. excellent, great place to work, nice culture, i really enjoyed working for this company for almost 4 years, a lot of options of personal and professional growth.",positive
Roche,2025-02-13,4.0,"innovative, product focused, change is her only constant. it was a great place to work, company culture focused on innovation and always thinking of ways to do business in new ways. the company has really great products and well respected in the scientific community. overall a great place to work and build a meaningful career",positive
Roche,2025-02-14,5.0,"productive and fun environment. great culture and pay and working environment! work wasn t too much either, great work life balance! learning a lot, had the opportunity to travel to switzerland",positive
Roche,2025-02-16,4.0,"many people here for 10 - 20 years. great company if you can get with a good team. layoffs in 2023, but some people have returned. average benefits, average pay, great gym. i learned a lot at this company and had some of the best mentors.",positive
Roche,2025-02-25,3.0,"luck is the game. in order to get into this company you will most likely need to be a contractor first. there are surpsiringly a lot of contracting positions open. depending on your background there is a bit of a learning curve, but not impossible to learn, especially if you are trainable, people are very nice, eager to teach. software platforms change every year, so be prepared. being a contractor is a like being a 2nd class citizen. your benefits, pay, etc are not the same. your expectations of work are not the same, the invites to team events are not the same ( there are a lot of polcies and restrictions ) but the work you do alongside full time employees is the same if not more. since fte can work from home or hybrid you as a contractor are required to be on - site all the time and therefore a lot of the physical work will fall you on. your benefits really depend on your contracting company, so choose wisely. if you are married and can get insurance by your spouses work that would be the best. most companies benefits are terrible if you have to cover a family. being converted for fte seems to be really a game of luck or chance, it depends on your team, the budget, poltics, people, teammates etc etc. don ' t hold any loyalty apply to anything and everything, even look outside other departments.",neutral
Roche,2025-03-02,3.0,"not bad. work life balance. favoritism, advancement is hard. 7 to 330p shift. ot sometimes available. decent benefits. pay is less comparable to actual pharmaceutical companies but still not bad. easy job but repetitive.",neutral
Roche,2025-03-11,5.0,"perfect. hi, this is a good place for working, here people is friendly and collaboratly. i really love roche family. and i want to contribute more at roche. thank you roche.",positive
Roche,2025-03-18,5.0,"great place to work. flexible working hours, hybrid work model, helpful colleagues, free meals. a company that take its employee ' s well - being seriously and a lot of opportunities to explore in the workplace.",positive
Roche,2025-03-18,5.0,culture. great culture and benefits. no complaints - everyone shows willingness to help and support. wish there was more opportunity to advance - higher level positions with in departments do not open very often.,positive
Roche,2025-03-21,3.0,"great colleagues, lovely food options with great cafeterias in most buildings, huge campus, great benefits. but it depends on the department you work in, individuals can be discriminated and not promoted",neutral
Roche,2025-04-26,4.0,"positive work environment. great coworkers and positive, flexible work environment. location in suburbs includes free parking in garage so no downtown traffic and parking headaches or costs.",positive
Roche,2025-05-07,5.0,"great workplace! lots of work, experience, and opportunities. got to meet with many people and had many intern events to get us to branch out. i enjoyed the management and the people i worked with.",positive
Roche,2025-05-11,1.0,"good schedule but horrible environment. you have to constantly watch your back and not a professional place at all. unless you are one of the supervisors favorites, then you most likely won t last here.",negative
Roche,2025-05-23,2.0,"pua. no. much a lot. bad work environment where people are not supportive and unfriendly, without transparent communication. strong pua culture and the leadership is quite toxic, they re arrogant, snobbish, and bureaucratic. real talents are sidelined and pushed out.",negative
Roche,2025-05-26,5.0,man for the job... what is the best part of working at the company? doing my job as my best that i do for the company and team lead and keep doing what i know what ' s best to keep going for the team... what is the most stressful part about working at the company? can be stressful if its no team worker as a team to get this done as a team!!!! what is the work environment and culture like at the company? working environment and culture at a company can get very busy as time gos.... what is a typical day like for you at the company? just me coming to work n doing my best as i do when its time to work...,positive
Roche,2025-06-04,5.0,great company. great company all around. benefits were amazing. working on - call was the only downfall but still not bad at all. the sales team could be more informed on their own products though.,positive
Roche,2025-06-06,5.0,"amazing work / life balance. what is the best part of working at the company? work / life balance, pay. every job has ups and downs, but overall a great place to work. what is the most stressful part about working at the company? not enough work to keep everyone busy. what is the work environment and culture like at the company? most people get along. so many different cultures and stories",positive
